dataset_id,persistentUrl,publicationdate,title,subject,keywordValue,keywordVocabulary,keywordVocabularyURI
4435902,https://doi.org/10.7910/DVN/CJQWGU,2021-03-08,Replication Data for: Sustainable intensification of beef production in Colombia—chances for product differentiation and price premiums,Agricultural Sciences,ENVIRONMENTAL IMPACT,AGROVOC,http://aims.fao.org/aos/agrovoc/c_24420
4435902,https://doi.org/10.7910/DVN/CJQWGU,2021-03-08,Replication Data for: Sustainable intensification of beef production in Colombia—chances for product differentiation and price premiums,Earth and Environmental Sciences,ENVIRONMENTAL IMPACT,AGROVOC,http://aims.fao.org/aos/agrovoc/c_24420
4435902,https://doi.org/10.7910/DVN/CJQWGU,2021-03-08,Replication Data for: Sustainable intensification of beef production in Colombia—chances for product differentiation and price premiums,Agricultural Sciences,INCENTIVES FOR TECHNOLOGY ADOPTION,,
4435902,https://doi.org/10.7910/DVN/CJQWGU,2021-03-08,Replication Data for: Sustainable intensification of beef production in Colombia—chances for product differentiation and price premiums,Earth and Environmental Sciences,INCENTIVES FOR TECHNOLOGY ADOPTION,,
4435902,https://doi.org/10.7910/DVN/CJQWGU,2021-03-08,Replication Data for: Sustainable intensification of beef production in Colombia—chances for product differentiation and price premiums,Agricultural Sciences,SUPPLY CHAIN,AGROVOC,http://aims.fao.org/aos/agrovoc/c_9fbe9719
4435902,https://doi.org/10.7910/DVN/CJQWGU,2021-03-08,Replication Data for: Sustainable intensification of beef production in Colombia—chances for product differentiation and price premiums,Earth and Environmental Sciences,SUPPLY CHAIN,AGROVOC,http://aims.fao.org/aos/agrovoc/c_9fbe9719
4435902,https://doi.org/10.7910/DVN/CJQWGU,2021-03-08,Replication Data for: Sustainable intensification of beef production in Colombia—chances for product differentiation and price premiums,Agricultural Sciences,Latin America and the Caribbean,Research Region,
4435902,https://doi.org/10.7910/DVN/CJQWGU,2021-03-08,Replication Data for: Sustainable intensification of beef production in Colombia—chances for product differentiation and price premiums,Earth and Environmental Sciences,Latin America and the Caribbean,Research Region,
4435902,https://doi.org/10.7910/DVN/CJQWGU,2021-03-08,Replication Data for: Sustainable intensification of beef production in Colombia—chances for product differentiation and price premiums,Agricultural Sciences,Crops for Nutrition and Health,Research Lever,
4435902,https://doi.org/10.7910/DVN/CJQWGU,2021-03-08,Replication Data for: Sustainable intensification of beef production in Colombia—chances for product differentiation and price premiums,Earth and Environmental Sciences,Crops for Nutrition and Health,Research Lever,
4435902,https://doi.org/10.7910/DVN/CJQWGU,2021-03-08,Replication Data for: Sustainable intensification of beef production in Colombia—chances for product differentiation and price premiums,Agricultural Sciences,"CGIAR Research Program on Climate Change, Agriculture and Food Security",CGIAR Research Program,
4435902,https://doi.org/10.7910/DVN/CJQWGU,2021-03-08,Replication Data for: Sustainable intensification of beef production in Colombia—chances for product differentiation and price premiums,Earth and Environmental Sciences,"CGIAR Research Program on Climate Change, Agriculture and Food Security",CGIAR Research Program,
4436408,https://doi.org/10.7910/DVN/21L3TX,2021-03-31,Pathways to diverse diets – a retrospective analysis of a participatory nutrition-sensitive project in Kenya,"Medicine, Health and Life Sciences",AGROBIODIVERSITY,AGROVOC,http://aims.fao.org/aos/agrovoc/c_37977
4436408,https://doi.org/10.7910/DVN/21L3TX,2021-03-31,Pathways to diverse diets – a retrospective analysis of a participatory nutrition-sensitive project in Kenya,"Medicine, Health and Life Sciences",PARTICIPATORY APPROACHES,AGROVOC,http://aims.fao.org/aos/agrovoc/c_9000119
4436408,https://doi.org/10.7910/DVN/21L3TX,2021-03-31,Pathways to diverse diets – a retrospective analysis of a participatory nutrition-sensitive project in Kenya,"Medicine, Health and Life Sciences",COMMUNITY-BASED PARTICIPATORY APPROACH,,
4436408,https://doi.org/10.7910/DVN/21L3TX,2021-03-31,Pathways to diverse diets – a retrospective analysis of a participatory nutrition-sensitive project in Kenya,"Medicine, Health and Life Sciences",NUTRITION,AGROVOC,http://aims.fao.org/aos/agrovoc/c_49892
4436408,https://doi.org/10.7910/DVN/21L3TX,2021-03-31,Pathways to diverse diets – a retrospective analysis of a participatory nutrition-sensitive project in Kenya,"Medicine, Health and Life Sciences",NUTRITION-SENSITIVE AGRICULTURE,,
4436408,https://doi.org/10.7910/DVN/21L3TX,2021-03-31,Pathways to diverse diets – a retrospective analysis of a participatory nutrition-sensitive project in Kenya,"Medicine, Health and Life Sciences",DIETARY DIVERSITY,,
4436408,https://doi.org/10.7910/DVN/21L3TX,2021-03-31,Pathways to diverse diets – a retrospective analysis of a participatory nutrition-sensitive project in Kenya,"Medicine, Health and Life Sciences",AGRICULTURAL-NUTRITION PATHWAYS,,
4436408,https://doi.org/10.7910/DVN/21L3TX,2021-03-31,Pathways to diverse diets – a retrospective analysis of a participatory nutrition-sensitive project in Kenya,"Medicine, Health and Life Sciences",KENYA,AGROVOC,http://aims.fao.org/aos/agrovoc/c_4086
4436408,https://doi.org/10.7910/DVN/21L3TX,2021-03-31,Pathways to diverse diets – a retrospective analysis of a participatory nutrition-sensitive project in Kenya,"Medicine, Health and Life Sciences",Africa,Research Region,
4436408,https://doi.org/10.7910/DVN/21L3TX,2021-03-31,Pathways to diverse diets – a retrospective analysis of a participatory nutrition-sensitive project in Kenya,"Medicine, Health and Life Sciences",Food Environment and Consumer Behavior,Research Lever,
4436429,https://doi.org/10.7910/DVN/KTJPFI,2021-03-04,"Harvest data for 6 cowpeas and 6 maize farms in sandy soils in Makueni County, Kenya",Agricultural Sciences,YIELD COMPONENTS,AGROVOC,http://aims.fao.org/aos/agrovoc/c_24419
4436429,https://doi.org/10.7910/DVN/KTJPFI,2021-03-04,"Harvest data for 6 cowpeas and 6 maize farms in sandy soils in Makueni County, Kenya",Agricultural Sciences,SANDY SOILS,AGROVOC,http://aims.fao.org/aos/agrovoc/c_6781
4436429,https://doi.org/10.7910/DVN/KTJPFI,2021-03-04,"Harvest data for 6 cowpeas and 6 maize farms in sandy soils in Makueni County, Kenya",Agricultural Sciences,Africa,Research Region,
4436429,https://doi.org/10.7910/DVN/KTJPFI,2021-03-04,"Harvest data for 6 cowpeas and 6 maize farms in sandy soils in Makueni County, Kenya",Agricultural Sciences,Multifunctional Landscapes,Research Lever,
4460731,https://doi.org/10.7910/DVN/NLFH6Z,2021-03-31,The personal food environment and its influences on the consumption of neglected and underutilised plant species in the region of Atacora (northern Benin),Agricultural Sciences,SOCIAL SCIENCES,AGROVOC,http://aims.fao.org/aos/agrovoc/c_36390
4460731,https://doi.org/10.7910/DVN/NLFH6Z,2021-03-31,The personal food environment and its influences on the consumption of neglected and underutilised plant species in the region of Atacora (northern Benin),Earth and Environmental Sciences,SOCIAL SCIENCES,AGROVOC,http://aims.fao.org/aos/agrovoc/c_36390
4460731,https://doi.org/10.7910/DVN/NLFH6Z,2021-03-31,The personal food environment and its influences on the consumption of neglected and underutilised plant species in the region of Atacora (northern Benin),Social Sciences,SOCIAL SCIENCES,AGROVOC,http://aims.fao.org/aos/agrovoc/c_36390
4460731,https://doi.org/10.7910/DVN/NLFH6Z,2021-03-31,The personal food environment and its influences on the consumption of neglected and underutilised plant species in the region of Atacora (northern Benin),Agricultural Sciences,UNDERUTILIZED SPECIES,AGROVOC,http://aims.fao.org/aos/agrovoc/c_b0386504
4460731,https://doi.org/10.7910/DVN/NLFH6Z,2021-03-31,The personal food environment and its influences on the consumption of neglected and underutilised plant species in the region of Atacora (northern Benin),Earth and Environmental Sciences,UNDERUTILIZED SPECIES,AGROVOC,http://aims.fao.org/aos/agrovoc/c_b0386504
4460731,https://doi.org/10.7910/DVN/NLFH6Z,2021-03-31,The personal food environment and its influences on the consumption of neglected and underutilised plant species in the region of Atacora (northern Benin),Social Sciences,UNDERUTILIZED SPECIES,AGROVOC,http://aims.fao.org/aos/agrovoc/c_b0386504
4460731,https://doi.org/10.7910/DVN/NLFH6Z,2021-03-31,The personal food environment and its influences on the consumption of neglected and underutilised plant species in the region of Atacora (northern Benin),Agricultural Sciences,FOOD ENVIRONMENT,,
4460731,https://doi.org/10.7910/DVN/NLFH6Z,2021-03-31,The personal food environment and its influences on the consumption of neglected and underutilised plant species in the region of Atacora (northern Benin),Earth and Environmental Sciences,FOOD ENVIRONMENT,,
4460731,https://doi.org/10.7910/DVN/NLFH6Z,2021-03-31,The personal food environment and its influences on the consumption of neglected and underutilised plant species in the region of Atacora (northern Benin),Social Sciences,FOOD ENVIRONMENT,,
4460731,https://doi.org/10.7910/DVN/NLFH6Z,2021-03-31,The personal food environment and its influences on the consumption of neglected and underutilised plant species in the region of Atacora (northern Benin),Agricultural Sciences,NUTRITION,AGROVOC,http://aims.fao.org/aos/agrovoc/c_49892
4460731,https://doi.org/10.7910/DVN/NLFH6Z,2021-03-31,The personal food environment and its influences on the consumption of neglected and underutilised plant species in the region of Atacora (northern Benin),Earth and Environmental Sciences,NUTRITION,AGROVOC,http://aims.fao.org/aos/agrovoc/c_49892
4460731,https://doi.org/10.7910/DVN/NLFH6Z,2021-03-31,The personal food environment and its influences on the consumption of neglected and underutilised plant species in the region of Atacora (northern Benin),Social Sciences,NUTRITION,AGROVOC,http://aims.fao.org/aos/agrovoc/c_49892
4460731,https://doi.org/10.7910/DVN/NLFH6Z,2021-03-31,The personal food environment and its influences on the consumption of neglected and underutilised plant species in the region of Atacora (northern Benin),Agricultural Sciences,BENIN,AGROVOC,http://aims.fao.org/aos/agrovoc/c_875
4460731,https://doi.org/10.7910/DVN/NLFH6Z,2021-03-31,The personal food environment and its influences on the consumption of neglected and underutilised plant species in the region of Atacora (northern Benin),Earth and Environmental Sciences,BENIN,AGROVOC,http://aims.fao.org/aos/agrovoc/c_875
4460731,https://doi.org/10.7910/DVN/NLFH6Z,2021-03-31,The personal food environment and its influences on the consumption of neglected and underutilised plant species in the region of Atacora (northern Benin),Social Sciences,BENIN,AGROVOC,http://aims.fao.org/aos/agrovoc/c_875
4460731,https://doi.org/10.7910/DVN/NLFH6Z,2021-03-31,The personal food environment and its influences on the consumption of neglected and underutilised plant species in the region of Atacora (northern Benin),Agricultural Sciences,Africa,Research Region,
4460731,https://doi.org/10.7910/DVN/NLFH6Z,2021-03-31,The personal food environment and its influences on the consumption of neglected and underutilised plant species in the region of Atacora (northern Benin),Earth and Environmental Sciences,Africa,Research Region,
4460731,https://doi.org/10.7910/DVN/NLFH6Z,2021-03-31,The personal food environment and its influences on the consumption of neglected and underutilised plant species in the region of Atacora (northern Benin),Social Sciences,Africa,Research Region,
4460731,https://doi.org/10.7910/DVN/NLFH6Z,2021-03-31,The personal food environment and its influences on the consumption of neglected and underutilised plant species in the region of Atacora (northern Benin),Agricultural Sciences,Food Environment and Consumer Behavior,Research Lever,
4460731,https://doi.org/10.7910/DVN/NLFH6Z,2021-03-31,The personal food environment and its influences on the consumption of neglected and underutilised plant species in the region of Atacora (northern Benin),Earth and Environmental Sciences,Food Environment and Consumer Behavior,Research Lever,
4460731,https://doi.org/10.7910/DVN/NLFH6Z,2021-03-31,The personal food environment and its influences on the consumption of neglected and underutilised plant species in the region of Atacora (northern Benin),Social Sciences,Food Environment and Consumer Behavior,Research Lever,
4490119,https://doi.org/10.7910/DVN/XQFHHW,2021-03-31,"Ethnobotanical evaluation and agro-morphological of eleven priority plant species for food security in northwestern Benin, northwest Benin.",Agricultural Sciences,AGROBIODIVERSITY,AGROVOC,http://aims.fao.org/aos/agrovoc/c_37977
4490119,https://doi.org/10.7910/DVN/XQFHHW,2021-03-31,"Ethnobotanical evaluation and agro-morphological of eleven priority plant species for food security in northwestern Benin, northwest Benin.",Agricultural Sciences,Nutrition-sensitive agriculture,,
4490119,https://doi.org/10.7910/DVN/XQFHHW,2021-03-31,"Ethnobotanical evaluation and agro-morphological of eleven priority plant species for food security in northwestern Benin, northwest Benin.",Agricultural Sciences,community-based participatory approach,AGROVOC,http://aims.fao.org/aos/agrovoc/c_9000119
4490119,https://doi.org/10.7910/DVN/XQFHHW,2021-03-31,"Ethnobotanical evaluation and agro-morphological of eleven priority plant species for food security in northwestern Benin, northwest Benin.",Agricultural Sciences,dietary diversity,,http://aims.fao.org/aos/agrovoc/c_970d3308
4490119,https://doi.org/10.7910/DVN/XQFHHW,2021-03-31,"Ethnobotanical evaluation and agro-morphological of eleven priority plant species for food security in northwestern Benin, northwest Benin.",Agricultural Sciences,agricultural-nutrition pathways,,
4490119,https://doi.org/10.7910/DVN/XQFHHW,2021-03-31,"Ethnobotanical evaluation and agro-morphological of eleven priority plant species for food security in northwestern Benin, northwest Benin.",Agricultural Sciences,KENYA,AGROVOC,http://aims.fao.org/aos/agrovoc/c_4086
4490119,https://doi.org/10.7910/DVN/XQFHHW,2021-03-31,"Ethnobotanical evaluation and agro-morphological of eleven priority plant species for food security in northwestern Benin, northwest Benin.",Agricultural Sciences,Africa,Research Region,
4490119,https://doi.org/10.7910/DVN/XQFHHW,2021-03-31,"Ethnobotanical evaluation and agro-morphological of eleven priority plant species for food security in northwestern Benin, northwest Benin.",Agricultural Sciences,Food Environment and Consumer Behavior,Research Lever,
4490119,https://doi.org/10.7910/DVN/XQFHHW,2021-03-31,"Ethnobotanical evaluation and agro-morphological of eleven priority plant species for food security in northwestern Benin, northwest Benin.",Agricultural Sciences,CGIAR Research Program on Agriculture for Nutrition and Health,CGIAR Research Program,
4503433,https://doi.org/10.7910/DVN/CG7YCI,2021-04-16,Current and future forage suitability maps for Zambia,Agricultural Sciences,PASTURES,AGROVOC,http://aims.fao.org/aos/agrovoc/c_5626
4503433,https://doi.org/10.7910/DVN/CG7YCI,2021-04-16,Current and future forage suitability maps for Zambia,Agricultural Sciences,CLIMATE CHANGE,AGROVOC,http://aims.fao.org/aos/agrovoc/c_1666
4503433,https://doi.org/10.7910/DVN/CG7YCI,2021-04-16,Current and future forage suitability maps for Zambia,Agricultural Sciences,AGRICULTURE,AGROVOC,http://aims.fao.org/aos/agrovoc/c_203
4503433,https://doi.org/10.7910/DVN/CG7YCI,2021-04-16,Current and future forage suitability maps for Zambia,Agricultural Sciences,CROP MODELLING,AGROVOC,http://aims.fao.org/aos/agrovoc/c_9000024
4503433,https://doi.org/10.7910/DVN/CG7YCI,2021-04-16,Current and future forage suitability maps for Zambia,Agricultural Sciences,FORAGE,AGROVOC,http://aims.fao.org/aos/agrovoc/c_36108
4503433,https://doi.org/10.7910/DVN/CG7YCI,2021-04-16,Current and future forage suitability maps for Zambia,Agricultural Sciences,DATABASES,AGROVOC,http://aims.fao.org/aos/agrovoc/c_24833
4503433,https://doi.org/10.7910/DVN/CG7YCI,2021-04-16,Current and future forage suitability maps for Zambia,Agricultural Sciences,Forage suitability,,
4503433,https://doi.org/10.7910/DVN/CG7YCI,2021-04-16,Current and future forage suitability maps for Zambia,Agricultural Sciences,Maps,,http://aims.fao.org/aos/agrovoc/c_b43d8acf
4503433,https://doi.org/10.7910/DVN/CG7YCI,2021-04-16,Current and future forage suitability maps for Zambia,Agricultural Sciences,Agrobiodiversity,,http://aims.fao.org/aos/agrovoc/c_37977
4503433,https://doi.org/10.7910/DVN/CG7YCI,2021-04-16,Current and future forage suitability maps for Zambia,Agricultural Sciences,Africa,Research Region,
4503433,https://doi.org/10.7910/DVN/CG7YCI,2021-04-16,Current and future forage suitability maps for Zambia,Agricultural Sciences,Crops for Nutrition and Health,Research Lever,
4503433,https://doi.org/10.7910/DVN/CG7YCI,2021-04-16,Current and future forage suitability maps for Zambia,Agricultural Sciences,Tropical forages,Research SubLever,
4640102,https://doi.org/10.7910/DVN/TIKPWY,2022-04-06,"A review of the scope of farmer participatory research to inform breeding of root, tuber and banana crops",Agricultural Sciences,PARTICIPATORY RESEARCH,AGROVOC,http://aims.fao.org/aos/agrovoc/c_71af8999
4640102,https://doi.org/10.7910/DVN/TIKPWY,2022-04-06,"A review of the scope of farmer participatory research to inform breeding of root, tuber and banana crops",Agricultural Sciences,FARMER PARTICIPATION,AGROVOC,http://aims.fao.org/aos/agrovoc/c_37603
4640102,https://doi.org/10.7910/DVN/TIKPWY,2022-04-06,"A review of the scope of farmer participatory research to inform breeding of root, tuber and banana crops",Agricultural Sciences,VARIETY TRIALS,AGROVOC,http://aims.fao.org/aos/agrovoc/c_26833
4640102,https://doi.org/10.7910/DVN/TIKPWY,2022-04-06,"A review of the scope of farmer participatory research to inform breeding of root, tuber and banana crops",Agricultural Sciences,ROOT CROPS,AGROVOC,http://aims.fao.org/aos/agrovoc/c_6641
4640102,https://doi.org/10.7910/DVN/TIKPWY,2022-04-06,"A review of the scope of farmer participatory research to inform breeding of root, tuber and banana crops",Agricultural Sciences,TUBER CROPS,,http://aims.fao.org/aos/agrovoc/c_7998
4640102,https://doi.org/10.7910/DVN/TIKPWY,2022-04-06,"A review of the scope of farmer participatory research to inform breeding of root, tuber and banana crops",Agricultural Sciences,BANANAS,AGROVOC,http://aims.fao.org/aos/agrovoc/c_806
4640102,https://doi.org/10.7910/DVN/TIKPWY,2022-04-06,"A review of the scope of farmer participatory research to inform breeding of root, tuber and banana crops",Agricultural Sciences,Digital Inclusion,Research Lever,
4640102,https://doi.org/10.7910/DVN/TIKPWY,2022-04-06,"A review of the scope of farmer participatory research to inform breeding of root, tuber and banana crops",Agricultural Sciences,Digital Solutions Team,Research SubLever,
4640102,https://doi.org/10.7910/DVN/TIKPWY,2022-04-06,"A review of the scope of farmer participatory research to inform breeding of root, tuber and banana crops",Agricultural Sciences,"CGIAR Research Program on Roots, Tubers and Bananas",CGIAR Research Program,
4640102,https://doi.org/10.7910/DVN/TIKPWY,2022-04-06,"A review of the scope of farmer participatory research to inform breeding of root, tuber and banana crops",Agricultural Sciences,Europe,Research Region,
4640102,https://doi.org/10.7910/DVN/TIKPWY,2022-04-06,"A review of the scope of farmer participatory research to inform breeding of root, tuber and banana crops",Agricultural Sciences,Africa,Research Region,
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Agricultural Sciences,root,AGROVOC,http://aims.fao.org/aos/agrovoc/c_6651
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Earth and Environmental Sciences,root,AGROVOC,http://aims.fao.org/aos/agrovoc/c_6651
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Agricultural Sciences,tubers,AGROVOC,http://aims.fao.org/aos/agrovoc/c_7998
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Earth and Environmental Sciences,tubers,AGROVOC,http://aims.fao.org/aos/agrovoc/c_7998
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Agricultural Sciences,bananas,AGROVOC,http://aims.fao.org/aos/agrovoc/c_806
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Earth and Environmental Sciences,bananas,AGROVOC,http://aims.fao.org/aos/agrovoc/c_806
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Agricultural Sciences,biotic constraints,,
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Earth and Environmental Sciences,biotic constraints,,
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Agricultural Sciences,biotic factors,AGROVOC,http://aims.fao.org/aos/agrovoc/c_4f42a5b9
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Earth and Environmental Sciences,biotic factors,AGROVOC,http://aims.fao.org/aos/agrovoc/c_4f42a5b9
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Agricultural Sciences,abiotic constraints,,
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Earth and Environmental Sciences,abiotic constraints,,
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Agricultural Sciences,abiotic factors,AGROVOC,http://aims.fao.org/aos/agrovoc/c_5b384c25
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Earth and Environmental Sciences,abiotic factors,AGROVOC,http://aims.fao.org/aos/agrovoc/c_5b384c25
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Agricultural Sciences,spatial data,AGROVOC,http://aims.fao.org/aos/agrovoc/c_379bbe9f
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Earth and Environmental Sciences,spatial data,AGROVOC,http://aims.fao.org/aos/agrovoc/c_379bbe9f
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Agricultural Sciences,crop improvement,AGROVOC,http://aims.fao.org/aos/agrovoc/c_331560
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Earth and Environmental Sciences,crop improvement,AGROVOC,http://aims.fao.org/aos/agrovoc/c_331560
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Agricultural Sciences,crop biodiversity,,
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Earth and Environmental Sciences,crop biodiversity,,
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Agricultural Sciences,agrobiodiversity,AGROVOC,http://aims.fao.org/aos/agrovoc/c_37977
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Earth and Environmental Sciences,agrobiodiversity,AGROVOC,http://aims.fao.org/aos/agrovoc/c_37977
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Agricultural Sciences,geographical information systems,AGROVOC,http://aims.fao.org/aos/agrovoc/c_35131
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Earth and Environmental Sciences,geographical information systems,AGROVOC,http://aims.fao.org/aos/agrovoc/c_35131
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Agricultural Sciences,crop distribution,,
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Earth and Environmental Sciences,crop distribution,,
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Agricultural Sciences,maps,AGROVOC,http://aims.fao.org/aos/agrovoc/c_b43d8acf
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Earth and Environmental Sciences,maps,AGROVOC,http://aims.fao.org/aos/agrovoc/c_b43d8acf
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Agricultural Sciences,Latin America and the Caribbean,Research Region,
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Earth and Environmental Sciences,Latin America and the Caribbean,Research Region,
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Agricultural Sciences,Biodiversity for Food & Agriculture,Research Lever,
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Earth and Environmental Sciences,Biodiversity for Food & Agriculture,Research Lever,
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Agricultural Sciences,CGIAR Research Program,,
4806974,https://doi.org/10.7910/DVN/P4BEJ7,2021-08-18,RTB Maps Version 1.0,Earth and Environmental Sciences,CGIAR Research Program,,
4807975,https://doi.org/10.7910/DVN/YL2SF1,2021-08-06,Atlas of Honduras: Mitch Data,Agricultural Sciences,spatial data,AGROVOC,http://aims.fao.org/aos/agrovoc/c_379bbe9f
4807975,https://doi.org/10.7910/DVN/YL2SF1,2021-08-06,Atlas of Honduras: Mitch Data,Earth and Environmental Sciences,spatial data,AGROVOC,http://aims.fao.org/aos/agrovoc/c_379bbe9f
4807975,https://doi.org/10.7910/DVN/YL2SF1,2021-08-06,Atlas of Honduras: Mitch Data,Agricultural Sciences,geographical information systems,AGROVOC,http://aims.fao.org/aos/agrovoc/c_35131
4807975,https://doi.org/10.7910/DVN/YL2SF1,2021-08-06,Atlas of Honduras: Mitch Data,Earth and Environmental Sciences,geographical information systems,AGROVOC,http://aims.fao.org/aos/agrovoc/c_35131
4807975,https://doi.org/10.7910/DVN/YL2SF1,2021-08-06,Atlas of Honduras: Mitch Data,Agricultural Sciences,models,AGROVOC,http://aims.fao.org/aos/agrovoc/c_4881
4807975,https://doi.org/10.7910/DVN/YL2SF1,2021-08-06,Atlas of Honduras: Mitch Data,Earth and Environmental Sciences,models,AGROVOC,http://aims.fao.org/aos/agrovoc/c_4881
4807975,https://doi.org/10.7910/DVN/YL2SF1,2021-08-06,Atlas of Honduras: Mitch Data,Agricultural Sciences,Latin America and the Caribbean,Research Region,
4807975,https://doi.org/10.7910/DVN/YL2SF1,2021-08-06,Atlas of Honduras: Mitch Data,Earth and Environmental Sciences,Latin America and the Caribbean,Research Region,
4867026,https://doi.org/10.7910/DVN/CMIVQK,2021-07-09,Call metadata from: Data collection smart and simple: Evaluation and metanalysis of call data from studies applying the 5Q approach,Social Sciences,Information and Communication Technologies,AGROVOC,http://aims.fao.org/aos/agrovoc/c_9000083
4867026,https://doi.org/10.7910/DVN/CMIVQK,2021-07-09,Call metadata from: Data collection smart and simple: Evaluation and metanalysis of call data from studies applying the 5Q approach,Social Sciences,digital agriculture,AGROVOC,http://aims.fao.org/aos/agrovoc/c_b4c6ff16
4867026,https://doi.org/10.7910/DVN/CMIVQK,2021-07-09,Call metadata from: Data collection smart and simple: Evaluation and metanalysis of call data from studies applying the 5Q approach,Social Sciences,interactive voice response (IVR),,
4867026,https://doi.org/10.7910/DVN/CMIVQK,2021-07-09,Call metadata from: Data collection smart and simple: Evaluation and metanalysis of call data from studies applying the 5Q approach,Social Sciences,two-way communication,,
4867026,https://doi.org/10.7910/DVN/CMIVQK,2021-07-09,Call metadata from: Data collection smart and simple: Evaluation and metanalysis of call data from studies applying the 5Q approach,Social Sciences,5Q approach,,
4867026,https://doi.org/10.7910/DVN/CMIVQK,2021-07-09,Call metadata from: Data collection smart and simple: Evaluation and metanalysis of call data from studies applying the 5Q approach,Social Sciences,Latin America and the Caribbean,Research Region,
4867026,https://doi.org/10.7910/DVN/CMIVQK,2021-07-09,Call metadata from: Data collection smart and simple: Evaluation and metanalysis of call data from studies applying the 5Q approach,Social Sciences,Climate Action,Research Lever,
4932835,https://doi.org/10.7910/DVN/LI31YG,2021-07-30,Correlation between genetic architecture of Fe and Zn accumulation and yield components in common bean (Phaseolus vulgaris L.),Agricultural Sciences,AGRICULTURAL SCIENCES,AGROVOC,http://aims.fao.org/aos/agrovoc/c_49876
4932835,https://doi.org/10.7910/DVN/LI31YG,2021-07-30,Correlation between genetic architecture of Fe and Zn accumulation and yield components in common bean (Phaseolus vulgaris L.),Earth and Environmental Sciences,AGRICULTURAL SCIENCES,AGROVOC,http://aims.fao.org/aos/agrovoc/c_49876
4932835,https://doi.org/10.7910/DVN/LI31YG,2021-07-30,Correlation between genetic architecture of Fe and Zn accumulation and yield components in common bean (Phaseolus vulgaris L.),Agricultural Sciences,DROUGHT,AGROVOC,http://aims.fao.org/aos/agrovoc/c_2391
4932835,https://doi.org/10.7910/DVN/LI31YG,2021-07-30,Correlation between genetic architecture of Fe and Zn accumulation and yield components in common bean (Phaseolus vulgaris L.),Earth and Environmental Sciences,DROUGHT,AGROVOC,http://aims.fao.org/aos/agrovoc/c_2391
